Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
,2011-04,,West Midlands Police,-1.567320,52.394081,On or near Wendiburgh Street,E01032531,Coventry 036E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.567320,52.394081,On or near Wendiburgh Street,E01032531,Coventry 036E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.566459,52.393376,On or near Walsall Street,E01032531,Coventry 036E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.574445,52.394278,On or near Kele Road,E01032531,Coventry 036E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.566459,52.393376,On or near Walsall Street,E01032531,Coventry 036E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.572134,52.394638,On or near Donegal Close,E01032531,Coventry 036E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.577563,52.398676,On or near Meadowcroft Close,E01032531,Coventry 036E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.586059,52.393851,On or near Wedon Close,E01032531,Coventry 036E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.566459,52.393376,On or near Walsall Street,E01032531,Coventry 036E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.570820,52.393743,On or near Penrose Close,E01032531,Coventry 036E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.586111,52.394490,On or near Southam Close,E01032531,Coventry 036E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.567320,52.394081,On or near Wendiburgh Street,E01032531,Coventry 036E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.574445,52.394278,On or near Kele Road,E01032531,Coventry 036E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.572134,52.394638,On or near Donegal Close,E01032531,Coventry 036E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.577563,52.398676,On or near Meadowcroft Close,E01032531,Coventry 036E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.576673,52.397971,On or near Torrington Avenue,E01032531,Coventry 036E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.583706,52.394014,On or near Page Road,E01032531,Coventry 036E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.567320,52.394081,On or near Wendiburgh Street,E01032531,Coventry 036E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.576673,52.397971,On or near Torrington Avenue,E01032531,Coventry 036E,Burglary,,
,2011-04,,West Midlands Police,-1.583706,52.394014,On or near Page Road,E01032531,Coventry 036E,Burglary,,
,2011-04,,West Midlands Police,-1.583706,52.394014,On or near Page Road,E01032531,Coventry 036E,Burglary,,
,2011-04,,West Midlands Police,-1.583706,52.394014,On or near Page Road,E01032531,Coventry 036E,Burglary,,
,2011-04,,West Midlands Police,-1.574445,52.394278,On or near Kele Road,E01032531,Coventry 036E,Vehicle crime,,
,2011-04,,West Midlands Police,-1.577511,52.394801,On or near Whitchurch Way,E01032531,Coventry 036E,Vehicle crime,,
,2011-04,,West Midlands Police,-1.572134,52.394638,On or near Donegal Close,E01032531,Coventry 036E,Vehicle crime,,
,2011-04,,West Midlands Police,-1.573482,52.393609,On or near Glebe Close,E01032531,Coventry 036E,Violent crime,,
,2011-04,,West Midlands Police,-1.566459,52.393376,On or near Walsall Street,E01032531,Coventry 036E,Violent crime,,
,2011-04,,West Midlands Police,-1.580662,52.394228,On or near Dilcock Way,E01032531,Coventry 036E,Violent crime,,
,2011-04,,West Midlands Police,-1.583706,52.394014,On or near Page Road,E01032531,Coventry 036E,Other crime,,
,2011-04,,West Midlands Police,-1.566459,52.393376,On or near Walsall Street,E01032531,Coventry 036E,Other crime,,
,2011-04,,West Midlands Police,-1.577563,52.398676,On or near Meadowcroft Close,E01032531,Coventry 036E,Other crime,,
,2011-04,,West Midlands Police,-1.596159,52.398165,On or near Rex Close,E01032532,Coventry 036F,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.587549,52.399502,On or near Plantshill Crescent,E01032532,Coventry 036F,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.598982,52.396386,On or near Duggins Lane,E01032532,Coventry 036F,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.598460,52.400502,On or near Grendon Close,E01032532,Coventry 036F,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.598982,52.396386,On or near Duggins Lane,E01032532,Coventry 036F,Burglary,,
,2011-04,,West Midlands Police,-1.591383,52.393348,On or near Curriers Close,E01032532,Coventry 036F,Burglary,,
,2011-04,,West Midlands Police,-1.587549,52.399502,On or near Plantshill Crescent,E01032532,Coventry 036F,Violent crime,,
,2011-04,,West Midlands Police,-1.593981,52.400073,On or near Hathaway Road,E01032532,Coventry 036F,Violent crime,,
,2011-04,,West Midlands Police,-1.591383,52.393348,On or near Curriers Close,E01032532,Coventry 036F,Violent crime,,
,2011-04,,West Midlands Police,-1.598982,52.396386,On or near Duggins Lane,E01032532,Coventry 036F,Other crime,,
,2011-04,,West Midlands Police,-1.583947,52.385582,On or near Westwood Heath Road,E01032533,Coventry 036G,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.569430,52.391598,On or near Mitchell Avenue,E01032533,Coventry 036G,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.589956,52.388794,On or near Ten Shilling Drive,E01032533,Coventry 036G,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.575597,52.386065,On or near Applecross Close,E01032533,Coventry 036G,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.569430,52.391598,On or near Mitchell Avenue,E01032533,Coventry 036G,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.589468,52.392308,On or near Marina Close,E01032533,Coventry 036G,Burglary,,
,2011-04,,West Midlands Police,-1.589956,52.388794,On or near Ten Shilling Drive,E01032533,Coventry 036G,Violent crime,,
,2011-04,,West Midlands Police,-1.582104,52.386277,On or near Heath Green Way,E01032533,Coventry 036G,Other crime,,
,2011-04,,West Midlands Police,-1.569430,52.391598,On or near Mitchell Avenue,E01032533,Coventry 036G,Other crime,,
,2011-04,,West Midlands Police,-1.514358,52.392617,On or near Daintree Croft,E01009549,Coventry 037B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.514358,52.392617,On or near Daintree Croft,E01009549,Coventry 037B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.508662,52.394724,On or near Franciscan Road,E01009549,Coventry 037B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.514358,52.392617,On or near Daintree Croft,E01009549,Coventry 037B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.514280,52.394360,On or near Townsend Croft,E01009549,Coventry 037B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.514358,52.392617,On or near Daintree Croft,E01009549,Coventry 037B,Robbery,,
,2011-04,,West Midlands Police,-1.500706,52.395266,On or near The Mount,E01009550,Coventry 037C,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.502776,52.398044,On or near Hermits Croft,E01009550,Coventry 037C,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.502776,52.398044,On or near Hermits Croft,E01009550,Coventry 037C,Burglary,,
,2011-04,,West Midlands Police,-1.501654,52.394569,On or near Baronsfield Road,E01009550,Coventry 037C,Other crime,,
,2011-04,,West Midlands Police,-1.503730,52.395575,On or near Queen Isabels Avenue,E01009550,Coventry 037C,Other crime,,
,2011-04,,West Midlands Police,-1.502754,52.394762,On or near Galeys Road,E01009550,Coventry 037C,Other crime,,
,2011-04,,West Midlands Police,-1.507133,52.389548,On or near Mottistone Close,E01009552,Coventry 037E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.505554,52.387483,On or near Calvert Close,E01009552,Coventry 037E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.506104,52.392160,On or near Quinton Park,E01009552,Coventry 037E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.506104,52.392160,On or near Quinton Park,E01009552,Coventry 037E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.505554,52.387483,On or near Calvert Close,E01009552,Coventry 037E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.507067,52.391481,On or near Mary Herbert Street,E01009552,Coventry 037E,Robbery,,
,2011-04,,West Midlands Police,-1.507067,52.391481,On or near Mary Herbert Street,E01009552,Coventry 037E,Vehicle crime,,
,2011-04,,West Midlands Police,-1.505959,52.389426,On or near The Chesils,E01009552,Coventry 037E,Other crime,,
,2011-04,,West Midlands Police,-1.507180,52.387975,On or near Dillotford Avenue,E01009552,Coventry 037E,Other crime,,
,2011-04,,West Midlands Police,-1.507133,52.389548,On or near Mottistone Close,E01009552,Coventry 037E,Other crime,,
,2011-04,,West Midlands Police,-1.511235,52.391974,On or near Ranulf Croft,E01009552,Coventry 037E,Other crime,,
,2011-04,,West Midlands Police,-1.501523,52.390540,On or near Troyes Close,E01032534,Coventry 037F,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.502624,52.391957,On or near Woodstock Road,E01032534,Coventry 037F,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.502624,52.391957,On or near Woodstock Road,E01032534,Coventry 037F,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.502624,52.391957,On or near Woodstock Road,E01032534,Coventry 037F,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.500085,52.390364,On or near Agincourt Road,E01032534,Coventry 037F,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.498823,52.387607,On or near Foresters Road,E01032534,Coventry 037F,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.502504,52.389511,On or near Castle Close,E01032534,Coventry 037F,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.498823,52.387607,On or near Foresters Road,E01032534,Coventry 037F,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.499861,52.389392,On or near Kent Close,E01032534,Coventry 037F,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.502624,52.391957,On or near Woodstock Road,E01032534,Coventry 037F,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.500927,52.387328,On or near Bettman Close,E01032534,Coventry 037F,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.499612,52.386676,On or near Cascade Close,E01032534,Coventry 037F,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.501523,52.390540,On or near Troyes Close,E01032534,Coventry 037F,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.502504,52.389511,On or near Castle Close,E01032534,Coventry 037F,Burglary,,
,2011-04,,West Midlands Police,-1.502008,52.386650,On or near Campion Close,E01032534,Coventry 037F,Violent crime,,
,2011-04,,West Midlands Police,-1.500778,52.388856,On or near Grasscroft Drive,E01032534,Coventry 037F,Other crime,,
,2011-04,,West Midlands Police,-1.502499,52.388684,On or near Poitiers Road,E01032534,Coventry 037F,Other crime,,
,2011-04,,West Midlands Police,-1.502008,52.386650,On or near Campion Close,E01032534,Coventry 037F,Other crime,,
,2011-04,,West Midlands Police,-1.500814,52.390915,On or near Crecy Road,E01032534,Coventry 037F,Other crime,,
,2011-04,,West Midlands Police,-1.496343,52.393791,On or near Calder Close,E01032535,Coventry 037G,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.494058,52.395732,On or near Pegmill Close,E01009544,Coventry 038A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.493541,52.393329,On or near Whitley Village,E01009544,Coventry 038A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.495378,52.390757,On or near The Park Paling,E01009544,Coventry 038A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.495378,52.390757,On or near The Park Paling,E01009544,Coventry 038A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.486612,52.390189,On or near Riverside Close,E01009544,Coventry 038A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.487085,52.388735,On or near Bankside Close,E01009544,Coventry 038A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.494216,52.396011,On or near Shortley Road,E01009544,Coventry 038A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.495378,52.390757,On or near The Park Paling,E01009544,Coventry 038A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.495378,52.390757,On or near The Park Paling,E01009544,Coventry 038A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.493541,52.393329,On or near Whitley Village,E01009544,Coventry 038A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.486612,52.390189,On or near Riverside Close,E01009544,Coventry 038A,Violent crime,,
,2011-04,,West Midlands Police,-1.487085,52.388735,On or near Bankside Close,E01009544,Coventry 038A,Violent crime,,
,2011-04,,West Midlands Police,-1.486612,52.390189,On or near Riverside Close,E01009544,Coventry 038A,Other crime,,
,2011-04,,West Midlands Police,-1.486612,52.390189,On or near Riverside Close,E01009544,Coventry 038A,Other crime,,
,2011-04,,West Midlands Police,-1.494216,52.396011,On or near Shortley Road,E01009544,Coventry 038A,Other crime,,
,2011-04,,West Midlands Police,-1.486612,52.390189,On or near Riverside Close,E01009544,Coventry 038A,Other crime,,
,2011-04,,West Midlands Police,-1.487085,52.388735,On or near Bankside Close,E01009544,Coventry 038A,Other crime,,
,2011-04,,West Midlands Police,-1.494829,52.395133,On or near Swifts Corner,E01009544,Coventry 038A,Other crime,,
,2011-04,,West Midlands Police,-1.486612,52.390189,On or near Riverside Close,E01009544,Coventry 038A,Other crime,,
,2011-04,,West Midlands Police,-1.486612,52.390189,On or near Riverside Close,E01009544,Coventry 038A,Other crime,,
,2011-04,,West Midlands Police,-1.494058,52.395732,On or near Pegmill Close,E01009544,Coventry 038A,Other crime,,
,2011-04,,West Midlands Police,-1.494216,52.396011,On or near Shortley Road,E01009544,Coventry 038A,Other crime,,
,2011-04,,West Midlands Police,-1.487085,52.388735,On or near Bankside Close,E01009544,Coventry 038A,Other crime,,
,2011-04,,West Midlands Police,-1.486612,52.390189,On or near Riverside Close,E01009544,Coventry 038A,Other crime,,
,2011-04,,West Midlands Police,-1.486612,52.390189,On or near Riverside Close,E01009544,Coventry 038A,Other crime,,
,2011-04,,West Midlands Police,-1.486612,52.390189,On or near Riverside Close,E01009544,Coventry 038A,Other crime,,
,2011-04,,West Midlands Police,-1.482182,52.404617,On or near Stoke Green,E01009619,Coventry 038D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.482221,52.397560,On or near Paladine Way,E01009619,Coventry 038D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.488523,52.404096,On or near Ribble Road,E01009619,Coventry 038D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.482221,52.397560,On or near Paladine Way,E01009619,Coventry 038D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.487639,52.404353,On or near School Close,E01009619,Coventry 038D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.484439,52.403970,On or near Hugh Road,E01009619,Coventry 038D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.488523,52.404096,On or near Ribble Road,E01009619,Coventry 038D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.487639,52.404353,On or near School Close,E01009619,Coventry 038D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.487639,52.404353,On or near School Close,E01009619,Coventry 038D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.484439,52.403970,On or near Hugh Road,E01009619,Coventry 038D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.481166,52.397241,On or near Carter Road,E01009619,Coventry 038D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.482221,52.397560,On or near Paladine Way,E01009619,Coventry 038D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.483614,52.402879,On or near Bolingbroke Road,E01009619,Coventry 038D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.483614,52.402879,On or near Bolingbroke Road,E01009619,Coventry 038D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.487928,52.403446,On or near Humber Avenue,E01009619,Coventry 038D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.487423,52.401358,On or near Humber Road,E01009619,Coventry 038D,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.484195,52.403439,On or near Hollis Road,E01009619,Coventry 038D,Burglary,,
,2011-04,,West Midlands Police,-1.487423,52.401358,On or near Humber Road,E01009619,Coventry 038D,Vehicle crime,,
,2011-04,,West Midlands Police,-1.482221,52.397560,On or near Paladine Way,E01009619,Coventry 038D,Vehicle crime,,
,2011-04,,West Midlands Police,-1.483614,52.402879,On or near Bolingbroke Road,E01009619,Coventry 038D,Violent crime,,
,2011-04,,West Midlands Police,-1.481166,52.397241,On or near Carter Road,E01009619,Coventry 038D,Violent crime,,
,2011-04,,West Midlands Police,-1.481166,52.397241,On or near Carter Road,E01009619,Coventry 038D,Violent crime,,
,2011-04,,West Midlands Police,-1.488523,52.404096,On or near Ribble Road,E01009619,Coventry 038D,Other crime,,
,2011-04,,West Midlands Police,-1.487423,52.401358,On or near Humber Road,E01009619,Coventry 038D,Other crime,,
,2011-04,,West Midlands Police,-1.481166,52.397241,On or near Carter Road,E01009619,Coventry 038D,Other crime,,
,2011-04,,West Midlands Police,-1.482221,52.397560,On or near Paladine Way,E01009619,Coventry 038D,Other crime,,
,2011-04,,West Midlands Police,-1.481166,52.397241,On or near Carter Road,E01009619,Coventry 038D,Other crime,,
,2011-04,,West Midlands Police,-1.481166,52.397241,On or near Carter Road,E01009619,Coventry 038D,Other crime,,
,2011-04,,West Midlands Police,-1.487423,52.401358,On or near Humber Road,E01009619,Coventry 038D,Other crime,,
,2011-04,,West Midlands Police,-1.487423,52.401358,On or near Humber Road,E01009619,Coventry 038D,Other crime,,
,2011-04,,West Midlands Police,-1.482221,52.397560,On or near Paladine Way,E01009619,Coventry 038D,Other crime,,
,2011-04,,West Midlands Police,-1.484195,52.403439,On or near Hollis Road,E01009619,Coventry 038D,Other crime,,
,2011-04,,West Midlands Police,-1.473824,52.381871,On or near Sunnybank Avenue,E01032529,Coventry 038E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.471246,52.379989,On or near Selsey Close,E01032529,Coventry 038E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.474115,52.383364,On or near Carnegie Close,E01032529,Coventry 038E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.470761,52.382450,On or near Seymour Close,E01032529,Coventry 038E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.470761,52.382450,On or near Seymour Close,E01032529,Coventry 038E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.470761,52.382450,On or near Seymour Close,E01032529,Coventry 038E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.474115,52.383364,On or near Carnegie Close,E01032529,Coventry 038E,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.477583,52.382058,On or near Sebastian Close,E01032529,Coventry 038E,Burglary,,
,2011-04,,West Midlands Police,-1.474115,52.383364,On or near Carnegie Close,E01032529,Coventry 038E,Robbery,,
,2011-04,,West Midlands Police,-1.474115,52.383364,On or near Carnegie Close,E01032529,Coventry 038E,Vehicle crime,,
,2011-04,,West Midlands Police,-1.477368,52.376591,On or near Rowley Drive,E01032529,Coventry 038E,Vehicle crime,,
,2011-04,,West Midlands Police,-1.474115,52.383364,On or near Carnegie Close,E01032529,Coventry 038E,Violent crime,,
,2011-04,,West Midlands Police,-1.470761,52.382450,On or near Seymour Close,E01032529,Coventry 038E,Violent crime,,
,2011-04,,West Midlands Police,-1.470778,52.381066,On or near Sunbury Road,E01032529,Coventry 038E,Other crime,,
,2011-04,,West Midlands Police,-1.477827,52.393747,On or near Quinn Close,E01032530,Coventry 038F,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.474104,52.384299,On or near London Road,E01032530,Coventry 038F,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.474104,52.384299,On or near London Road,E01032530,Coventry 038F,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.474104,52.384299,On or near London Road,E01032530,Coventry 038F,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.483290,52.389060,On or near Tonbridge Road,E01032530,Coventry 038F,Burglary,,
,2011-04,,West Midlands Police,-1.484047,52.387175,On or near Abbey Road,E01032530,Coventry 038F,Burglary,,
,2011-04,,West Midlands Police,-1.481681,52.392208,On or near Wheler Road,E01032530,Coventry 038F,Burglary,,
,2011-04,,West Midlands Police,-1.481681,52.392208,On or near Wheler Road,E01032530,Coventry 038F,Burglary,,
,2011-04,,West Midlands Police,-1.477827,52.393747,On or near Quinn Close,E01032530,Coventry 038F,Vehicle crime,,
,2011-04,,West Midlands Police,-1.481209,52.384825,On or near Ashington Grove,E01032530,Coventry 038F,Vehicle crime,,
,2011-04,,West Midlands Police,-1.474104,52.384299,On or near London Road,E01032530,Coventry 038F,Violent crime,,
,2011-04,,West Midlands Police,-1.483290,52.389060,On or near Tonbridge Road,E01032530,Coventry 038F,Other crime,,
,2011-04,,West Midlands Police,-1.481681,52.392208,On or near Wheler Road,E01032530,Coventry 038F,Other crime,,
,2011-04,,West Midlands Police,-1.481681,52.392208,On or near Wheler Road,E01032530,Coventry 038F,Other crime,,
,2011-04,,West Midlands Police,-1.483290,52.389060,On or near Tonbridge Road,E01032530,Coventry 038F,Other crime,,
,2011-04,,West Midlands Police,-1.477827,52.393747,On or near Quinn Close,E01032530,Coventry 038F,Other crime,,
,2011-04,,West Midlands Police,-1.483290,52.389060,On or near Tonbridge Road,E01032530,Coventry 038F,Other crime,,
,2011-04,,West Midlands Police,-1.483290,52.389060,On or near Tonbridge Road,E01032530,Coventry 038F,Other crime,,
,2011-04,,West Midlands Police,-1.483290,52.389060,On or near Tonbridge Road,E01032530,Coventry 038F,Other crime,,
,2011-04,,West Midlands Police,-1.481068,52.385580,On or near Rutherglen Avenue,E01032530,Coventry 038F,Other crime,,
,2011-04,,West Midlands Police,-1.483290,52.389060,On or near Tonbridge Road,E01032530,Coventry 038F,Other crime,,
,2011-04,,West Midlands Police,-1.481681,52.392208,On or near Wheler Road,E01032530,Coventry 038F,Other crime,,
,2011-04,,West Midlands Police,-1.481681,52.392208,On or near Wheler Road,E01032530,Coventry 038F,Other crime,,
,2011-04,,West Midlands Police,-1.481209,52.384825,On or near Ashington Grove,E01032530,Coventry 038F,Other crime,,
,2011-04,,West Midlands Police,-1.481068,52.385580,On or near Rutherglen Avenue,E01032530,Coventry 038F,Other crime,,
,2011-04,,West Midlands Police,-1.481068,52.385580,On or near Rutherglen Avenue,E01032530,Coventry 038F,Other crime,,
,2011-04,,West Midlands Police,-1.483290,52.389060,On or near Tonbridge Road,E01032530,Coventry 038F,Other crime,,
,2011-04,,West Midlands Police,-1.455647,52.386922,On or near Laneside,E01009539,Coventry 039A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.455647,52.386922,On or near Laneside,E01009539,Coventry 039A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.457048,52.385337,On or near Ridgethorpe,E01009539,Coventry 039A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.454349,52.384956,On or near Harcourt,E01009539,Coventry 039A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.455640,52.385097,On or near Marlcroft,E01009539,Coventry 039A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.455647,52.386922,On or near Laneside,E01009539,Coventry 039A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.460065,52.387302,On or near Salcombe Close,E01009539,Coventry 039A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.455640,52.385097,On or near Marlcroft,E01009539,Coventry 039A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.455640,52.385097,On or near Marlcroft,E01009539,Coventry 039A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.455647,52.386922,On or near Laneside,E01009539,Coventry 039A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.457048,52.385337,On or near Ridgethorpe,E01009539,Coventry 039A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.455640,52.385097,On or near Marlcroft,E01009539,Coventry 039A,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.459697,52.385008,On or near Upper Ride,E01009539,Coventry 039A,Burglary,,
,2011-04,,West Midlands Police,-1.455647,52.386922,On or near Laneside,E01009539,Coventry 039A,Burglary,,
,2011-04,,West Midlands Police,-1.455647,52.386922,On or near Laneside,E01009539,Coventry 039A,Burglary,,
,2011-04,,West Midlands Police,-1.460955,52.385400,On or near Upper Park,E01009539,Coventry 039A,Burglary,,
,2011-04,,West Midlands Police,-1.457048,52.385337,On or near Ridgethorpe,E01009539,Coventry 039A,Burglary,,
,2011-04,,West Midlands Police,-1.455640,52.385097,On or near Marlcroft,E01009539,Coventry 039A,Burglary,,
,2011-04,,West Midlands Police,-1.455647,52.386922,On or near Laneside,E01009539,Coventry 039A,Violent crime,,
,2011-04,,West Midlands Police,-1.454349,52.384956,On or near Harcourt,E01009539,Coventry 039A,Violent crime,,
,2011-04,,West Midlands Police,-1.455640,52.385097,On or near Marlcroft,E01009539,Coventry 039A,Violent crime,,
,2011-04,,West Midlands Police,-1.460955,52.385400,On or near Upper Park,E01009539,Coventry 039A,Violent crime,,
,2011-04,,West Midlands Police,-1.455647,52.386922,On or near Laneside,E01009539,Coventry 039A,Other crime,,
,2011-04,,West Midlands Police,-1.452923,52.385012,On or near Leyside,E01009539,Coventry 039A,Other crime,,
,2011-04,,West Midlands Police,-1.454349,52.384956,On or near Harcourt,E01009539,Coventry 039A,Other crime,,
,2011-04,,West Midlands Police,-1.457048,52.385337,On or near Ridgethorpe,E01009539,Coventry 039A,Other crime,,
,2011-04,,West Midlands Police,-1.455647,52.386922,On or near Laneside,E01009539,Coventry 039A,Other crime,,
,2011-04,,West Midlands Police,-1.455647,52.386922,On or near Laneside,E01009539,Coventry 039A,Other crime,,
,2011-04,,West Midlands Police,-1.459697,52.385008,On or near Upper Ride,E01009539,Coventry 039A,Other crime,,
,2011-04,,West Midlands Police,-1.455647,52.386922,On or near Laneside,E01009539,Coventry 039A,Other crime,,
,2011-04,,West Midlands Police,-1.457048,52.385337,On or near Ridgethorpe,E01009539,Coventry 039A,Other crime,,
,2011-04,,West Midlands Police,-1.455647,52.386922,On or near Laneside,E01009539,Coventry 039A,Other crime,,
,2011-04,,West Midlands Police,-1.470178,52.389496,On or near Dogberry Close,E01009540,Coventry 039B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.466191,52.388660,On or near Robin Hood Road,E01009540,Coventry 039B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.462360,52.390693,On or near Montjoy Close,E01009540,Coventry 039B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.462360,52.390693,On or near Montjoy Close,E01009540,Coventry 039B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.466191,52.388660,On or near Robin Hood Road,E01009540,Coventry 039B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.470178,52.389496,On or near Dogberry Close,E01009540,Coventry 039B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.470178,52.389496,On or near Dogberry Close,E01009540,Coventry 039B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.462360,52.390693,On or near Montjoy Close,E01009540,Coventry 039B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.470178,52.389496,On or near Dogberry Close,E01009540,Coventry 039B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.470178,52.389496,On or near Dogberry Close,E01009540,Coventry 039B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.463981,52.390322,On or near Mary Slessor Street,E01009540,Coventry 039B,Anti-social behaviour,,
,2011-04,,West Midlands Police,-1.462360,52.390693,On or near Montjoy Close,E01009540,Coventry 039B,Anti-social behaviour,,
